1130,8872,"27.7, 85.333333",np
1131,8898,"39.492824, -74.559688",us
1132,8905,"42.75248, -83.032269",us
1133,8911,"33.170278, -111.572222",us
1134,8917,"42.610756, -70.87400500000001",us
1135,8922,"-17.383333, -66.166667",bo
1136,8929,"40.885377000000005, -73.95236",us
1137,8932,"25.551603, -80.632692",us
1138,8933,"0.0, 0.0",NULL
1139,8934,"0.0, 0.0",NULL
1140,8935,"0.0, 0.0",NULL
1141,8936,"48.601914, 5.66551",fr
1142,8940,"33.317842, -117.32051200000001",us
1143,8941,"36.778261, -119.41793200000001",us
1144,8943,"-19.924519, -43.935269",br
1145,8944,"0.0, 0.0",NULL
1146,8945,"34.714882, -94.67554399999999",us
1147,8951,"0.0, 0.0",NULL
1148,8957,"33.317842, -117.32051200000001",us
1149,8958,"37.715348999999996, -97.409008",us
1150,8961,"0.0, 0.0",NULL
1151,8963,"64.837778, -147.716389",us
1152,8970,"44.850452000000004, -89.850501",us
1153,8976,"35.954359000000004, -100.537501",us
1154,8977,"0.0, 0.0",NULL
1155,8984,"51.508515, -0.125487",gb
1156,8985,"0.0, 0.0",NULL
1157,8987,"0.0, 0.0",NULL
1158,8992,"-20.347782000000002, -40.294953",br
1159,8994,"41.962871, -73.37595300000001",us
1160,9019,"48.503890000000006, -122.23611000000001",us
1161,9028,"50.950111, 5.907947",nl
1162,9034,"37.263832, -122.02301499999999",us
1163,9037,"0.0, 0.0",NULL
1164,9041,"12.568375, 99.957689",th
1165,9049,"0.0, 0.0",NULL
1166,9050,"0.0, 0.0",NULL
1167,9053,"9.916667, -68.3",ve
1168,9057,"43.797762, -88.003208",us
1169,9065,"0.0, 0.0",NULL
1170,9075,"42.465614, -83.018676",us
1171,9092,"37.964253, -91.83183299999999",us
1172,9096,"52.65414499999999, -7.244788000000001",ie
1173,9097,"38.030136, -79.033637",us
1174,9152,"38.964253, 121.580234",cn
1175,9154,"34.085562, -119.06093500000001",us
1176,9155,"38.768258, -90.184259",us
1177,9156,"38.76376, 30.540340000000004",tr
1178,9186,"40.114719, -8.244003999999999",pt
1179,9189,"33.359341, -111.45003",us
1180,9201,"48.831635, -64.486902",ca
1181,9203,"32.856792999999996, -85.94661500000001",us
1182,9211,"39.063658000000004, -77.298777",us
1183,9213,"41.36144, -81.812912",us
1184,9215,"39.063658000000004, -77.298777",us
1185,9221,"10.327078, -84.435671",cr
1186,9226,"56.6, -169.541667",us
1187,9227,"35.584324, -78.800013",us
1188,9231,"0.0, 0.0",NULL
1189,9232,"34.037243, -118.309087",us
1190,9248,"32.514947, -117.038247",mx
1191,9249,"23.810332, 90.412518",bd
1192,9255,"38.991261, -122.002379",us
1193,9259,"38.609741, -122.25404499999999",us
1194,9262,"40.630103000000005, -74.427374",us
1195,9276,"39.920770000000005, 32.85411",tr
1196,9301,"37.178982, -83.302123",us
1197,9321,"30.057536, -95.190299",us
1198,9325,"44.025847, -89.690188",us
1199,9326,"60.631811, 24.857882999999998",fi
1200,9335,"59.26756999999999, 10.407561",no
1201,9354,"13.052414, 80.250825",in
1202,9365,"42.780892, -77.303723",us
1203,9371,"0.0, 0.0",NULL
1204,9389,"37.665876000000004, -91.847933",us
1205,9398,"42.708909999999996, 1.864656",fr
1206,9409,"42.888614000000004, -78.872212",us
1207,9410,"42.888614000000004, -78.872212",us
1208,9415,"35.222567, -97.43947800000001",us
1209,9434,"33.875294, -117.56643799999999",us
1210,9443,"26.216666999999998, 50.583333",bh
1211,9463,"32.165562, -82.336022",us
1212,9467,"29.186896, -89.936737",us
1213,9474,"47.058935999999996, -122.907881",us
1214,9479,"20.993106, -156.666914",us
1215,9484,"0.0, 0.0",NULL
1216,9500,"37.422927, -122.08725600000001",us
1217,9503,"45.673804, -122.681248",us
1218,9506,"34.028926, -84.19857900000001",us
1219,9509,"-25.274398, 133.775136",au
1220,9515,"35.584324, -78.800013",us
1221,9526,"32.968388, -80.051162",us
1222,9532,"42.438241999999995, 23.816172",bg
1223,9547,"0.0, 0.0",NULL
1224,9551,"30.409415999999997, -88.92526600000001",us
1225,9564,"39.99695, -82.46993",us
1226,9569,"44.192768, -78.057677",ca
1227,9573,"-19.135865, 146.842356",au
1228,9577,"54.574227, -1.234956",gb
1229,9584,"32.767829, -117.02308400000001",us
1230,9604,"35.20105, -91.83183299999999",us
1231,9620,"18.520429999999998, 73.85674399999999",in
1232,9621,"37.566534999999995, 126.97796899999999",kr
1233,9625,"55.617559, 9.312292",dk
1234,9634,"33.727019, -117.14775300000001",us
1235,9638,"-37.207279, 175.871152",nz
1236,9644,"29.520832000000002, -95.020076",us
1237,9647,"0.0, 0.0",NULL
1238,9653,"46.043248, 4.044544999999999",fr
1239,9657,"51.508515, -0.125487",gb
1240,9660,"20.934722, -156.679444",us
1241,9671,"43.161747999999996, -70.648258",us
1242,9674,"53.456306999999995, -2.737095",gb
1243,9709,"42.657798, 21.153346",xk
1244,9711,"33.932093, -81.238433",us
1245,9714,"34.70713, 33.022617",cy
1246,9724,"0.0, 0.0",NULL
1247,9748,"46.294404, -93.826922",us
1248,9750,"13.052414, 80.250825",in
1249,9758,"0.0, 0.0",NULL
1250,9794,"38.183971, -83.432684",us
1251,9796,"0.0, 0.0",NULL
1252,9798,"27.917865000000003, -110.90893799999999",mx
1253,9812,"32.771522999999995, -89.11672800000001",us
1254,9825,"12.52111, -69.968338",nl
1255,9839,"-14.599413, -28.673146999999997",NULL
1256,9845,"40.416598, -78.444154",us
1257,9850,"41.123876, -8.611785000000001",pt
1258,9857,"53.610420999999995, -0.96144",gb
1259,9871,"-33.224584, 151.221857",au
1260,9873,"33.396856, -84.596343",us
1261,9886,"7.843899, 98.29361899999999",th
1262,9890,"42.188772, -120.34579199999999",us
1263,9895,"51.127876, 1.313403",gb
1264,9903,"27.273049, -80.358226",us
1265,9916,"23.3441, 85.309562",in
1266,9928,"-25.274398, 133.775136",au
1267,9930,"40.712784, -74.005941",us
1268,9940,"40.170877000000004, -85.481362",us
1269,9941,"0.0, 0.0",NULL
1270,9966,"31.554108000000003, -81.697334",us
1271,9967,"38.51529, -84.709841",us
1272,9969,"28.459497, 77.026638",in
1273,9971,"42.697708, 23.321868",bg
1274,10001,"40.66766, -121.44664399999999",us
1275,10002,"44.496402, -78.38911800000001",ca
1276,10005,"35.46756, -97.516428",us
1277,10008,"0.0, 0.0",NULL
1278,10019,"32.755488, -97.330766",us
1279,10024,"0.0, 0.0",NULL
1280,10026,"47.751073999999996, -120.74013899999999",us
1281,10050,"0.0, 0.0",NULL
1282,10057,"47.097707, -118.34861399999998",us
1283,10070,"27.273049, -80.358226",us
1284,10071,"51.934731, 1.260297",gb
1285,10104,"0.0, 0.0",NULL
1286,10106,"41.581143, -87.800002",us
1287,10109,"44.352897999999996, -121.17781299999999",us
1288,10111,"40.712784, -74.005941",us
1289,10115,"45.316666999999995, -72.65",ca
1290,10147,"42.737190999999996, -73.766614",us
1291,10151,"52.97894, -0.026576999999999996",gb
1292,10156,"60.178525, 19.91561",fi
1293,10161,"53.479324, -2.248485",gb
1294,10185,"47.798278, -116.87046200000002",us
1295,10187,"37.77493, -122.419416",us
1296,10202,"41.611143, -86.722719",us
1297,10233,"0.0, 0.0",NULL
1298,10244,"-34.151467, 18.872973",za
1299,10247,"34.46735, -114.37574",us
1300,10249,"32.8525, -106.106389",us
1301,10255,"36.778261, -119.41793200000001",us
1302,10272,"30.438256, -84.280733",us
1303,10276,"46.610455, -81.00738299999999",ca
1304,10279,"39.862313, -84.126082",us
1305,10280,"29.028318, -81.30311800000001",us
1306,10296,"0.0, 0.0",NULL
1307,10299,"61.92411, 25.748151",fi
1308,10313,"61.25444399999999, -149.688333",us
1309,10323,"34.987142999999996, -79.061578",us
1310,10325,"51.550908, -0.521463",gb
1311,10329,"0.0, 0.0",NULL
1312,10332,"31.164806, 35.761882",jo
1313,10338,"27.0, 49.666667",sa
1314,10342,"0.0, 0.0",NULL
1315,10347,"-14.599413, -28.673146999999997",NULL
1316,10357,"35.829656, -85.72962199999999",us
1317,10358,"52.552888, -2.02208",gb
1318,10360,"0.0, 0.0",NULL
1319,10369,"53.873712, -3.021371",gb
1320,10378,"0.0, 0.0",NULL
1321,10386,"20.671955999999998, -103.416501",mx
1322,10388,"18.991706, -99.087069",mx
1323,10389,"30.629951000000002, -97.69195699999999",us
1324,10390,"53.164868000000006, -4.359065",gb
1325,10397,"34.72534, -77.3442",us
1326,10402,"44.937483, -93.20100000000001",us
1327,10403,"53.230688, -0.540579",gb
1328,10408,"0.0, 0.0",NULL
1329,10411,"-38.416097, -63.616671999999994",ar
1330,10427,"31.874996999999997, -93.18887",us
1331,10431,"39.590278000000005, -81.979722",us
1332,10436,"12.971599000000001, 77.594563",in
1333,10447,"37.823794, -83.566594",us
1334,10452,"52.77131800000001, -1.554997",gb
1335,10454,"19.432608, -99.133208",mx
1336,10464,"34.135558, -116.05416899999999",us
1337,10466,"33.766687, -116.359177",us
1338,10471,"35.036595, -107.611442",us
1339,10475,"35.584324, -78.800013",us
1340,10491,"39.550051, -105.782067",us
1341,10493,"37.949888, 27.370141999999998",tr
1342,10495,"56.7438, 15.908681",se
1343,10500,"42.087675, -75.96158100000001",us
1344,10501,"31.968598999999998, -99.901813",us
1345,10503,"44.930471999999995, -89.840211",us
1346,10505,"18.201346, -67.145152",us
1347,10508,"44.135069, -103.439534",us
1348,10515,"-40.225336, 175.56748000000002",nz
1349,10522,"42.196628999999994, -83.613557",us
1350,10524,"55.067859999999996, -128.970778",ca
1351,10529,"40.096629, -111.570679",us
1352,10534,"33.663914, -114.229949",us
1353,10563,"41.44012, -75.620837",us
1354,10570,"51.896892, -8.486316",ie
1355,10572,"31.607437, -81.88539200000001",us
1356,10575,"43.962178, -72.704649",us
1357,10580,"48.751754999999996, -122.619675",us
1358,10593,"44.811349, -91.498494",us
1359,10598,"42.865188, -76.38109200000001",us
1360,10600,"44.174074, -69.93356",us
1361,10605,"0.0, 0.0",NULL
1362,10607,"28.476946, -80.788666",us
1363,10614,"0.0, 0.0",NULL
1364,10622,"42.019546999999996, -83.272008",us
1365,10623,"42.019546999999996, -83.272008",us
1366,10624,"52.692122999999995, 6.193719000000001",nl
1367,10639,"25.942871, -80.12338000000001",us
1368,10654,"42.495556, -82.900278",us
1369,10678,"39.74, -75.068333",us
1370,10704,"0.0, 0.0",NULL
1371,10717,"36.778261, -119.41793200000001",us
1372,10727,"36.241416, -115.050807",us
1373,10729,"53.381129, -1.470085",gb
1374,10731,"30.261940000000003, -97.733982",us
1375,10735,"45.399029999999996, -122.78681999999999",us
1376,10741,"43.009549, -83.658026",us
1377,10754,"0.0, 0.0",NULL
